backstory,block_size,bonus_rate,color_cue,condition,counter,cue_colors,cue_counter,cue_within,fixed_blocks,players,show_feedback,wall_cue,pid
game,12,0,background,20,1,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",False,False,82
game,12,0,background,16,1,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",False,False,83
game,12,0,background,19,1,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,84
game,12,0,background,7,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,85
game,12,0,background,17,1,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",True,False,86
game,12,0,background,17,1,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",True,False,87
game,12,0,background,14,1,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",False,False,88
game,12,0,background,13,1,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,89
game,12,0,background,16,1,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",False,False,90
game,12,0,background,21,1,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",True,False,91
game,12,0,background,1,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,92
game,12,0,background,1,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,93
game,12,0,background,4,0,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",False,False,94
game,12,0,background,4,0,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",False,False,95
game,12,0,background,1,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,96
game,12,0,background,19,1,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,97
game,12,0,background,9,0,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",True,False,98
game,12,0,background,9,0,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",True,False,99
game,12,0,background,8,0,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",False,False,100
game,12,0,background,13,1,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,101
game,12,0,background,10,0,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",False,False,102
game,12,0,background,2,0,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",False,False,103
game,12,0,background,12,1,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",False,False,104
game,12,0,background,13,1,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,105
game,12,0,background,4,0,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",False,False,106
game,12,0,background,0,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",False,False,107
game,12,0,background,1,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,108
game,12,0,background,1,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,109
game,12,0,background,1,0,"{'miss': '#E3B643', 'hit': '#4C4FE1', 'neutral': '#53BA42'}",0,True,False,"{'miss': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'hit': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'neutral': ""<span style='color: #53BA42'><b>Player G</b></span>""}",True,False,110
game,12,0,background,14,1,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",False,False,111
game,12,0,background,3,0,"{'miss': '#4C4FE1', 'hit': '#53BA42', 'neutral': '#E3B643'}",1,True,False,"{'miss': ""<span style='color: #4C4FE1'><b>Player B</b></span>"", 'hit': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'neutral': ""<span style='color: #E3B643'><b>Player Y</b></span>""}",True,False,112
game,12,0,background,5,0,"{'miss': '#53BA42', 'hit': '#E3B643', 'neutral': '#4C4FE1'}",2,True,False,"{'miss': ""<span style='color: #53BA42'><b>Player G</b></span>"", 'hit': ""<span style='color: #E3B643'><b>Player Y</b></span>"", 'neutral': ""<span style='color: #4C4FE1'><b>Player B</b></span>""}",True,False,113
